part_number,product_url
WDGI-36K-11-XXXXX-ABN-245-K1-050,https://www.wachendorff-automation.com/wdgi36k/
WDGI-36K-12-XXXXX-A-245-K1-050,https://www.wachendorff-automation.com/wdgi36k/
WDGI-36K-12-XXXXX-AB-245-K1-050,https://www.wachendorff-automation.com/wdgi36k/
WDGI-36K-12-XXXXX-ABN-245-K1-050,https://www.wachendorff-automation.com/wdgi36k/
WDGI-36K-XX-XXXXX-A-245-K1-050,https://www.wachendorff-automation.com/wdgi36k/
WDGI-36K-XX-XXXXX-A-SIN-L2-150,https://www.wachendorff-automation.com/wdgi36k/
WDGI-36K-XX-XXXXX-AB-245-K1-050,https://www.wachendorff-automation.com/wdgi36k/
WDGI-36K-XX-XXXXX-ABN-245-K1-050,https://www.wachendorff-automation.com/wdgi36k/
WDGI-36S-2Z-XXXXX-A-N35-K1-050,https://www.wachendorff-automation.com/wdgi36s/
WDGI-36S-2Z-XXXXX-AB-245-K1-050,https://www.wachendorff-automation.com/wdgi36s/
WDGI-36S-2Z-XXXXX-ABN-245-K1-050,https://www.wachendorff-automation.com/wdgi36s/
WDGI-36S-08-XXXXX-A-245-K1-050,https://www.wachendorff-automation.com/wdgi36s/
WDGI-36S-08-XXXXX-AB-245-K1-050,https://www.wachendorff-automation.com/wdgi36s/
WDGI-36S-08-XXXXX-ABN-245-K1-050,https://www.wachendorff-automation.com/wdgi36s/
WDGI-36S-4Z-XXXXX-A-245-K1-050,https://www.wachendorff-automation.com/wdgi36s/
WDGI-36S-4Z-XXXXX-AB-245-K1-050,https://www.wachendorff-automation.com/wdgi36s/
WDGI-36S-4Z-XXXXX-ABN-245-K1-050,https://www.wachendorff-automation.com/wdgi36s/
WDGI-36S-10-XXXXX-A-245-K1-050,https://www.wachendorff-automation.com/wdgi36s/
WDGI-36S-10-XXXXX-AB-245-K1-050,https://www.wachendorff-automation.com/wdgi36s/
WDGI-36S-10-XXXXX-ABN-245-K1-050,https://www.wachendorff-automation.com/wdgi36s/
WDGI-36S-11-XXXXX-A-245-K1-050,https://www.wachendorff-automation.com/wdgi36s/
WDGI-36S-11-XXXXX-AB-245-K1-050,https://www.wachendorff-automation.com/wdgi36s/
